year,year_index,geo,income_quintile,expense_category,coordinate,expense,log_expense,age_group,family_income_group,income,log_income,expense_to_income_ratio
2016,6,Province 8,All quintiles,Household appliances,C729,569.0,2.755112,Total all ages,"$80,000 and over",17120.0,4.233504,0.03323598
2016,6,Province 8,All quintiles,Clothing and accessories,C730,3564.0,3.551938,Total all ages,"$90,000 and over",14870.0,4.172311,0.2396772
2016,6,Province 8,All quintiles,Transportation,C731,12347.0,4.091561,Total all ages,Median total income,88400.0,4.946452,0.13967195
2016,6,Province 8,Lowest quintile,Total expenditure,C732,35628.0,4.551791,0 to 24 years,All income groups,450.0,2.653213,79.17333333
2016,6,Province 8,Lowest quintile,Food purchased from stores,C733,3445.0,3.537189,0 to 24 years,"Under $10,000",40.0,1.60206,86.125
2016,6,Province 8,Lowest quintile,Food purchased from restaurants,C734,1495.0,3.174641,0 to 24 years,"$10,000 and over",420.0,2.623249,3.55952381
2016,6,Province 8,Lowest quintile,Shelter,C735,12385.0,4.092896,0 to 24 years,"$15,000 and over",400.0,2.60206,30.9625
2016,6,Province 8,Lowest quintile,Principal accommodation,C736,11924.0,4.076422,0 to 24 years,"$20,000 and over",380.0,2.579784,31.37894737
2016,6,Province 8,Lowest quintile,Rented living quarters,C737,6701.0,3.82614,0 to 24 years,"$25,000 and over",350.0,2.544068,19.14571429
2016,6,Province 8,Lowest quintile,Owned living quarters,C738,3678.0,3.565612,0 to 24 years,"$30,000 and over",310.0,2.491362,11.86451613
2016,6,Province 8,Lowest quintile,"Water, fuel and electricity for principal accommodation",C739,1545.0,3.188928,0 to 24 years,"$35,000 and over",260.0,2.414973,5.94230769
2016,6,Province 8,Lowest quintile,Other accommodation,C740,461.0,2.663701,0 to 24 years,"$40,000 and over",220.0,2.342423,2.09545455
2016,6,Province 8,Lowest quintile,Household operations,C741,2481.0,3.394627,0 to 24 years,"$45,000 and over",190.0,2.278754,13.05789474
2016,6,Province 8,Lowest quintile,Communications,C742,1497.0,3.175222,0 to 24 years,"$50,000 and over",160.0,2.20412,9.35625
2016,6,Province 8,Lowest quintile,Household furnishings and equipment,C743,859.0,2.933993,0 to 24 years,"$60,000 and over",110.0,2.041393,7.80909091
2016,6,Province 8,Lowest quintile,Household furnishings,C744,494.0,2.693727,0 to 24 years,"$70,000 and over",70.0,1.845098,7.05714286
2016,6,Province 8,Lowest quintile,Household equipment,C745,302.0,2.480007,0 to 24 years,"$75,000 and over",60.0,1.778151,5.03333333
2016,6,Province 8,Lowest quintile,Household appliances,C746,140.0,2.146128,0 to 24 years,"$80,000 and over",50.0,1.69897,2.8
2016,6,Province 8,Lowest quintile,Clothing and accessories,C747,1826.0,3.261501,0 to 24 years,"$90,000 and over",30.0,1.477121,60.86666667
2016,6,Province 8,Lowest quintile,Transportation,C748,4164.0,3.619511,0 to 24 years,Median total income,39440.0,4.595937,0.10557809
2016,6,Province 8,Second quintile,Total expenditure,C749,56374.0,4.751079,25 to 34 years,All income groups,3410.0,3.532754,16.53196481
2016,6,Province 8,Second quintile,Food purchased from stores,C750,4894.0,3.689664,25 to 34 years,"Under $10,000",50.0,1.69897,97.88
2016,6,Province 8,Second quintile,Food purchased from restaurants,C751,1650.0,3.217484,25 to 34 years,"$10,000 and over",3360.0,3.526339,0.49107143
2016,6,Province 8,Second quintile,Shelter,C752,16614.0,4.220474,25 to 34 years,"$15,000 and over",3340.0,3.523746,4.9742515
2016,6,Province 8,Second quintile,Principal accommodation,C753,15575.0,4.192428,25 to 34 years,"$20,000 and over",3290.0,3.517196,4.73404255
2016,6,Province 8,Second quintile,Rented living quarters,C754,5401.0,3.732474,25 to 34 years,"$25,000 and over",3250.0,3.511883,1.66184615
2016,6,Province 8,Second quintile,Owned living quarters,C755,7897.0,3.897462,25 to 34 years,"$30,000 and over",3180.0,3.502427,2.48333333
2016,6,Province 8,Second quintile,"Water, fuel and electricity for principal accommodation",C756,2276.0,3.357172,25 to 34 years,"$35,000 and over",3070.0,3.487138,0.74136808
2016,6,Province 8,Second quintile,Household operations,C758,3599.0,3.556182,25 to 34 years,"$45,000 and over",2830.0,3.451786,1.27173145
2016,6,Province 8,Second quintile,Communications,C759,1968.0,3.294025,25 to 34 years,"$50,000 and over",2690.0,3.429752,0.73159851
2016,6,Province 8,Second quintile,Household furnishings and equipment,C760,2026.0,3.306639,25 to 34 years,"$60,000 and over",2400.0,3.380211,0.84416667
2016,6,Province 8,Second quintile,Household furnishings,C761,669.0,2.825426,25 to 34 years,"$70,000 and over",2080.0,3.318063,0.32163462
2016,6,Province 8,Second quintile,Household equipment,C762,1141.0,3.057286,25 to 34 years,"$75,000 and over",1940.0,3.287802,0.58814433
2016,6,Province 8,Second quintile,Clothing and accessories,C764,2675.0,3.427324,25 to 34 years,"$90,000 and over",1510.0,3.178977,1.77152318
2016,6,Province 8,Second quintile,Transportation,C765,8427.0,3.925673,25 to 34 years,Median total income,82770.0,4.917873,0.10181225
2016,6,Province 8,Third quintile,Total expenditure,C766,76026.0,4.880962,35 to 44 years,All income groups,5300.0,3.724276,14.3445283
2016,6,Province 8,Third quintile,Food purchased from stores,C767,5308.0,3.724931,35 to 44 years,"Under $10,000",70.0,1.845098,75.82857143
2016,6,Province 8,Third quintile,Food purchased from restaurants,C768,2701.0,3.431525,35 to 44 years,"$10,000 and over",5230.0,3.718502,0.51644359
2016,6,Province 8,Third quintile,Shelter,C769,18730.0,4.272538,35 to 44 years,"$15,000 and over",5190.0,3.715167,3.6088632
2016,6,Province 8,Third quintile,Principal accommodation,C770,17219.0,4.236008,35 to 44 years,"$20,000 and over",5160.0,3.71265,3.3370155
2016,6,Province 8,Third quintile,Rented living quarters,C771,4005.0,3.602603,35 to 44 years,"$25,000 and over",5110.0,3.708421,0.78375734
2016,6,Province 8,Third quintile,Owned living quarters,C772,10271.0,4.011613,35 to 44 years,"$30,000 and over",5030.0,3.701568,2.04194831
2016,6,Province 8,Third quintile,"Water, fuel and electricity for principal accommodation",C773,2943.0,3.46879,35 to 44 years,"$35,000 and over",4940.0,3.693727,0.59574899
2016,6,Province 8,Third quintile,Other accommodation,C774,1511.0,3.179264,35 to 44 years,"$40,000 and over",4830.0,3.683947,0.31283644
2016,6,Province 8,Third quintile,Household operations,C775,4273.0,3.630733,35 to 44 years,"$45,000 and over",4710.0,3.673021,0.90721868
2016,6,Province 8,Third quintile,Communications,C776,2442.0,3.387746,35 to 44 years,"$50,000 and over",4580.0,3.660865,0.53318777
2016,6,Province 8,Third quintile,Household furnishings and equipment,C777,2295.0,3.360783,35 to 44 years,"$60,000 and over",4300.0,3.633468,0.53372093
2016,6,Province 8,Third quintile,Household furnishings,C778,1087.0,3.03623,35 to 44 years,"$70,000 and over",3970.0,3.598791,0.27380353
2016,6,Province 8,Third quintile,Household equipment,C779,969.0,2.986324,35 to 44 years,"$75,000 and over",3820.0,3.582063,0.25366492
2016,6,Province 8,Third quintile,Household appliances,C780,339.0,2.5302,35 to 44 years,"$80,000 and over",3650.0,3.562293,0.09287671
2016,6,Province 8,Third quintile,Clothing and accessories,C781,3599.0,3.556182,35 to 44 years,"$90,000 and over",3200.0,3.50515,1.1246875
2016,6,Province 8,Third quintile,Transportation,C782,12265.0,4.088668,35 to 44 years,Median total income,106210.0,5.026165,0.11547877
2016,6,Province 8,Fourth quintile,Total expenditure,C783,101056.0,5.004562,45 to 54 years,All income groups,6320.0,3.800717,15.98987342
2016,6,Province 8,Fourth quintile,Food purchased from stores,C784,7599.0,3.880756,45 to 54 years,"Under $10,000",60.0,1.778151,126.65
2016,6,Province 8,Fourth quintile,Food purchased from restaurants,C785,2781.0,3.444201,45 to 54 years,"$10,000 and over",6260.0,3.796574,0.4442492
2016,6,Province 8,Fourth quintile,Shelter,C786,23197.0,4.365432,45 to 54 years,"$15,000 and over",6210.0,3.793092,3.73542673
2016,6,Province 8,Fourth quintile,Principal accommodation,C787,21631.0,4.335077,45 to 54 years,"$20,000 and over",6170.0,3.790285,3.50583468
2016,6,Province 8,Fourth quintile,Rented living quarters,C788,3145.0,3.497621,45 to 54 years,"$25,000 and over",6090.0,3.784617,0.51642036
2016,6,Province 8,Fourth quintile,Owned living quarters,C789,14977.0,4.175425,45 to 54 years,"$30,000 and over",6020.0,3.779596,2.48787375
2016,6,Province 8,Fourth quintile,"Water, fuel and electricity for principal accommodation",C790,3509.0,3.545183,45 to 54 years,"$35,000 and over",5940.0,3.773786,0.59074074
2016,6,Province 8,Fourth quintile,Other accommodation,C791,1566.0,3.194792,45 to 54 years,"$40,000 and over",5840.0,3.766413,0.26815068
2016,6,Province 8,Fourth quintile,Household operations,C792,5208.0,3.716671,45 to 54 years,"$45,000 and over",5720.0,3.757396,0.91048951
2016,6,Province 8,Fourth quintile,Communications,C793,2686.0,3.429106,45 to 54 years,"$50,000 and over",5620.0,3.749736,0.47793594
2016,6,Province 8,Fourth quintile,Household furnishings and equipment,C794,2470.0,3.392697,45 to 54 years,"$60,000 and over",5350.0,3.728354,0.46168224
2016,6,Province 8,Fourth quintile,Household furnishings,C795,1155.0,3.062582,45 to 54 years,"$70,000 and over",5040.0,3.702431,0.22916667
2016,6,Province 8,Fourth quintile,Household equipment,C796,1114.0,3.046885,45 to 54 years,"$75,000 and over",4860.0,3.686636,0.22921811
2016,6,Province 8,Fourth quintile,Household appliances,C797,513.0,2.710117,45 to 54 years,"$80,000 and over",4650.0,3.667453,0.11032258
2016,6,Province 8,Fourth quintile,Clothing and accessories,C798,3983.0,3.60021,45 to 54 years,"$90,000 and over",4270.0,3.630428,0.93278689
2016,6,Province 8,Fourth quintile,Transportation,C799,15907.0,4.201588,45 to 54 years,Median total income,119930.0,5.078928,0.1326357
2016,6,Province 8,Highest quintile,Total expenditure,C800,175436.0,5.244119,55 to 64 years,All income groups,6920.0,3.840106,25.35202312
2016,6,Province 8,Highest quintile,Food purchased from stores,C801,8359.0,3.922154,55 to 64 years,"Under $10,000",60.0,1.778151,139.31666667
2016,6,Province 8,Highest quintile,Food purchased from restaurants,C802,5488.0,3.739414,55 to 64 years,"$10,000 and over",6860.0,3.836324,0.8
2016,6,Province 8,Highest quintile,Shelter,C803,31216.0,4.494377,55 to 64 years,"$15,000 and over",6750.0,3.829304,4.62459259
2016,6,Province 8,Highest quintile,Principal accommodation,C804,27234.0,4.435111,55 to 64 years,"$20,000 and over",6670.0,3.824126,4.08305847
2016,6,Province 8,Highest quintile,Rented living quarters,C805,730.0,2.863323,55 to 64 years,"$25,000 and over",6570.0,3.817565,0.11111111
2016,6,Province 8,Highest quintile,Owned living quarters,C806,22232.0,4.346979,55 to 64 years,"$30,000 and over",6460.0,3.810233,3.44148607
2016,6,Province 8,Highest quintile,"Water, fuel and electricity for principal accommodation",C807,4272.0,3.630631,55 to 64 years,"$35,000 and over",6340.0,3.802089,0.67381703
2016,6,Province 8,Highest quintile,Other accommodation,C808,3982.0,3.600101,55 to 64 years,"$40,000 and over",6180.0,3.790988,0.64433657
2016,6,Province 8,Highest quintile,Household operations,C809,8809.0,3.944927,55 to 64 years,"$45,000 and over",5980.0,3.776701,1.47307692
2016,6,Province 8,Highest quintile,Communications,C810,3159.0,3.49955,55 to 64 years,"$50,000 and over",5770.0,3.761176,0.547487
2016,6,Province 8,Highest quintile,Household furnishings and equipment,C811,5234.0,3.718834,55 to 64 years,"$60,000 and over",5290.0,3.723456,0.98941399
2016,6,Province 8,Highest quintile,Household furnishings,C812,1985.0,3.297761,55 to 64 years,"$70,000 and over",4790.0,3.680336,0.41440501
2016,6,Province 8,Highest quintile,Household equipment,C813,2767.0,3.442009,55 to 64 years,"$75,000 and over",4520.0,3.655138,0.61216814
2016,6,Province 8,Highest quintile,Clothing and accessories,C815,5731.0,3.75823,55 to 64 years,"$90,000 and over",3750.0,3.574031,1.52826667
2016,6,Province 8,Highest quintile,Transportation,C816,20944.0,4.32106,55 to 64 years,Median total income,96320.0,4.983716,0.21744186
2016,6,Province 9,All quintiles,Total expenditure,C817,98260.0,4.992377,Total all ages,All income groups,1950110.0,6.290059,0.0503869
2016,6,Province 9,All quintiles,Food purchased from stores,C818,6506.0,3.813314,Total all ages,"Under $10,000",22100.0,4.344392,0.29438914
2016,6,Province 9,All quintiles,Food purchased from restaurants,C819,2828.0,3.451479,Total all ages,"$10,000 and over",1928010.0,6.285109,0.0014668
2016,6,Province 9,All quintiles,Shelter,C820,19528.0,4.290658,Total all ages,"$15,000 and over",1914070.0,6.281958,0.01020234
2016,6,Province 9,All quintiles,Principal accommodation,C821,17341.0,4.239074,Total all ages,"$20,000 and over",1890810.0,6.276648,0.0091712
2016,6,Province 9,All quintiles,Rented living quarters,C822,3921.0,3.593397,Total all ages,"$25,000 and over",1864400.0,6.270539,0.00210309
2016,6,Province 9,All quintiles,Owned living quarters,C823,10576.0,4.024321,Total all ages,"$30,000 and over",1821550.0,6.260441,0.00580604
2016,6,Province 9,All quintiles,"Water, fuel and electricity for principal accommodation",C824,2844.0,3.45393,Total all ages,"$35,000 and over",1737170.0,6.239842,0.00163715
2016,6,Province 9,All quintiles,Other accommodation,C825,2187.0,3.339849,Total all ages,"$40,000 and over",1658310.0,6.219666,0.00131881
2016,6,Province 9,All quintiles,Household operations,C826,5258.0,3.720821,Total all ages,"$45,000 and over",1582090.0,6.199231,0.00332345
2016,6,Province 9,All quintiles,Communications,C827,2619.0,3.418135,Total all ages,"$50,000 and over",1504730.0,6.177459,0.00174051
2016,6,Province 9,All quintiles,Household furnishings and equipment,C828,2540.0,3.404834,Total all ages,"$60,000 and over",1345930.0,6.129022,0.00188717
2016,6,Province 9,All quintiles,Household furnishings,C829,1113.0,3.046495,Total all ages,"$70,000 and over",1186380.0,6.074224,0.00093815
2016,6,Province 9,All quintiles,Household equipment,C830,1300.0,3.113943,Total all ages,"$75,000 and over",1108390.0,6.044693,0.00117287
2016,6,Province 9,All quintiles,Household appliances,C831,537.0,2.729974,Total all ages,"$80,000 and over",1031800.0,6.013596,0.00052045
2016,6,Province 9,All quintiles,Clothing and accessories,C832,3823.0,3.582404,Total all ages,"$90,000 and over",885200.0,5.947041,0.0043188
2016,6,Province 9,All quintiles,Transportation,C833,14380.0,4.157759,Total all ages,Median total income,83770.0,4.923089,0.1716605
2016,6,Province 9,Lowest quintile,Total expenditure,C834,37420.0,4.573104,0 to 24 years,All income groups,28280.0,4.451479,1.32319661
2016,6,Province 9,Lowest quintile,Food purchased from stores,C835,3953.0,3.596927,0 to 24 years,"Under $10,000",1370.0,3.136721,2.88540146
2016,6,Province 9,Lowest quintile,Food purchased from restaurants,C836,1266.0,3.102434,0 to 24 years,"$10,000 and over",26910.0,4.429914,0.04704571
2016,6,Province 9,Lowest quintile,Shelter,C837,11684.0,4.067592,0 to 24 years,"$15,000 and over",25550.0,4.407391,0.45729941
2016,6,Province 9,Lowest quintile,Principal accommodation,C838,11213.0,4.049722,0 to 24 years,"$20,000 and over",23660.0,4.374015,0.47392223
2016,6,Province 9,Lowest quintile,Rented living quarters,C839,6658.0,3.823344,0 to 24 years,"$25,000 and over",21500.0,4.332438,0.30967442
2016,6,Province 9,Lowest quintile,Owned living quarters,C840,2839.0,3.453165,0 to 24 years,"$30,000 and over",19280.0,4.285107,0.14725104
2016,6,Province 9,Lowest quintile,"Water, fuel and electricity for principal accommodation",C841,1716.0,3.234517,0 to 24 years,"$35,000 and over",17000.0,4.230449,0.10094118
2016,6,Province 9,Lowest quintile,Other accommodation,C842,471.0,2.673021,0 to 24 years,"$40,000 and over",14740.0,4.168497,0.03195387
2016,6,Province 9,Lowest quintile,Household operations,C843,2523.0,3.401917,0 to 24 years,"$45,000 and over",12460.0,4.095518,0.20248796
2016,6,Province 9,Lowest quintile,Communications,C844,1598.0,3.203577,0 to 24 years,"$50,000 and over",10430.0,4.018284,0.15321189
2016,6,Province 9,Lowest quintile,Household furnishings and equipment,C845,1032.0,3.01368,0 to 24 years,"$60,000 and over",6890.0,3.838219,0.14978229
2016,6,Province 9,Lowest quintile,Household furnishings,C846,462.0,2.664642,0 to 24 years,"$70,000 and over",4430.0,3.646404,0.10428894
2016,6,Province 9,Lowest quintile,Household equipment,C847,533.0,2.726727,0 to 24 years,"$75,000 and over",3480.0,3.541579,0.15316092
2016,6,Province 9,Lowest quintile,Household appliances,C848,275.0,2.439333,0 to 24 years,"$80,000 and over",2690.0,3.429752,0.10223048
2016,6,Province 9,Lowest quintile,Clothing and accessories,C849,1760.0,3.245513,0 to 24 years,"$90,000 and over",1640.0,3.214844,1.07317073
2016,6,Province 9,Lowest quintile,Transportation,C850,5534.0,3.743039,0 to 24 years,Median total income,41270.0,4.615634,0.13409256
2016,6,Province 9,Second quintile,Total expenditure,C851,58957.0,4.770535,25 to 34 years,All income groups,247530.0,5.393628,0.23818123
2016,6,Province 9,Second quintile,Food purchased from stores,C852,5289.0,3.723374,25 to 34 years,"Under $10,000",4680.0,3.670246,1.13012821
2016,6,Province 9,Second quintile,Food purchased from restaurants,C853,2283.0,3.358506,25 to 34 years,"$10,000 and over",242850.0,5.385338,0.00940086
2016,6,Province 9,Second quintile,Shelter,C854,14464.0,4.160288,25 to 34 years,"$15,000 and over",239500.0,5.379306,0.06039248
2016,6,Province 9,Second quintile,Principal accommodation,C855,13525.0,4.131137,25 to 34 years,"$20,000 and over",234890.0,5.370865,0.05758014
2016,6,Province 9,Second quintile,Rented living quarters,C856,4645.0,3.666986,25 to 34 years,"$25,000 and over",229830.0,5.361407,0.02021059
2016,6,Province 9,Second quintile,Owned living quarters,C857,6389.0,3.805433,25 to 34 years,"$30,000 and over",224190.0,5.350616,0.02849815
2016,6,Province 9,Second quintile,"Water, fuel and electricity for principal accommodation",C858,2491.0,3.396374,25 to 34 years,"$35,000 and over",217870.0,5.338197,0.01143342
2016,6,Province 9,Second quintile,Other accommodation,C859,940.0,2.973128,25 to 34 years,"$40,000 and over",210680.0,5.323623,0.00446174
2016,6,Province 9,Second quintile,Household operations,C860,3711.0,3.569491,25 to 34 years,"$45,000 and over",202290.0,5.305974,0.01834495
2016,6,Province 9,Second quintile,Communications,C861,2190.0,3.340444,25 to 34 years,"$50,000 and over",192940.0,5.285422,0.01135068
2016,6,Province 9,Second quintile,Household furnishings and equipment,C862,1788.0,3.252368,25 to 34 years,"$60,000 and over",171200.0,5.233504,0.01044393
2016,6,Province 9,Second quintile,Household furnishings,C863,754.0,2.877371,25 to 34 years,"$70,000 and over",147240.0,5.168026,0.00512089
2016,6,Province 9,Second quintile,Household equipment,C864,960.0,2.982271,25 to 34 years,"$75,000 and over",134720.0,5.129432,0.00712589
2016,6,Province 9,Second quintile,Household appliances,C865,334.0,2.523746,25 to 34 years,"$80,000 and over",122240.0,5.087213,0.00273233
2016,6,Province 9,Second quintile,Clothing and accessories,C866,2546.0,3.405858,25 to 34 years,"$90,000 and over",98130.0,4.991802,0.02594517
2016,6,Province 9,Second quintile,Transportation,C867,9217.0,3.96459,25 to 34 years,Median total income,79350.0,4.899547,0.11615627
2016,6,Province 9,Third quintile,Total expenditure,C868,86826.0,4.93865,35 to 44 years,All income groups,379760.0,5.579509,0.22863387
2016,6,Province 9,Third quintile,Food purchased from stores,C869,6338.0,3.801952,35 to 44 years,"Under $10,000",6090.0,3.784617,1.0407225
2016,6,Province 9,Third quintile,Food purchased from restaurants,C870,3020.0,3.480007,35 to 44 years,"$10,000 and over",373680.0,5.5725,0.00808178
2016,6,Province 9,Third quintile,Shelter,C871,18745.0,4.272885,35 to 44 years,"$15,000 and over",370340.0,5.568601,0.05061565
2016,6,Province 9,Third quintile,Principal accommodation,C872,17346.0,4.239199,35 to 44 years,"$20,000 and over",365580.0,5.562982,0.04744789
2016,6,Province 9,Third quintile,Rented living quarters,C873,3397.0,3.531096,35 to 44 years,"$25,000 and over",360410.0,5.556797,0.00942538
2016,6,Province 9,Third quintile,Owned living quarters,C874,11250.0,4.051153,35 to 44 years,"$30,000 and over",354970.0,5.550192,0.03169282
2016,6,Province 9,Third quintile,"Water, fuel and electricity for principal accommodation",C875,2699.0,3.431203,35 to 44 years,"$35,000 and over",348650.0,5.54239,0.00774129
2016,6,Province 9,Third quintile,Other accommodation,C876,1399.0,3.145818,35 to 44 years,"$40,000 and over",341400.0,5.533264,0.00409783
2016,6,Province 9,Third quintile,Household operations,C877,4912.0,3.691258,35 to 44 years,"$45,000 and over",333220.0,5.522731,0.01474101
2016,6,Province 9,Third quintile,Communications,C878,2564.0,3.408918,35 to 44 years,"$50,000 and over",323750.0,5.51021,0.00791969
2016,6,Province 9,Third quintile,Household furnishings and equipment,C879,2175.0,3.337459,35 to 44 years,"$60,000 and over",301420.0,5.479172,0.00721585
2016,6,Province 9,Third quintile,Household furnishings,C880,1064.0,3.026942,35 to 44 years,"$70,000 and over",275280.0,5.439775,0.00386516
2016,6,Province 9,Third quintile,Household equipment,C881,963.0,2.983626,35 to 44 years,"$75,000 and over",261340.0,5.417206,0.00368485
2016,6,Province 9,Third quintile,Household appliances,C882,425.0,2.628389,35 to 44 years,"$80,000 and over",246980.0,5.392662,0.00172079
2016,6,Province 9,Third quintile,Clothing and accessories,C883,3322.0,3.5214,35 to 44 years,"$90,000 and over",217030.0,5.33652,0.01530664
2016,6,Province 9,Third quintile,Transportation,C884,15385.0,4.187098,35 to 44 years,Median total income,99030.0,4.995767,0.15535696
2016,6,Province 9,Fourth quintile,Total expenditure,C885,112880.0,5.052617,45 to 54 years,All income groups,373080.0,5.571802,0.30256245
2016,6,Province 9,Fourth quintile,Food purchased from stores,C886,7453.0,3.872331,45 to 54 years,"Under $10,000",4520.0,3.655138,1.64889381
2016,6,Province 9,Fourth quintile,Food purchased from restaurants,C887,3522.0,3.546789,45 to 54 years,"$10,000 and over",368560.0,5.566508,0.00955611
2016,6,Province 9,Fourth quintile,Shelter,C888,22200.0,4.346353,45 to 54 years,"$15,000 and over",366480.0,5.56405,0.06057629
2016,6,Province 9,Fourth quintile,Principal accommodation,C889,19914.0,4.299159,45 to 54 years,"$20,000 and over",362990.0,5.559895,0.05486102
2016,6,Province 9,Fourth quintile,Rented living quarters,C890,3304.0,3.51904,45 to 54 years,"$25,000 and over",358850.0,5.554913,0.00920719
2016,6,Province 9,Fourth quintile,Owned living quarters,C891,13291.0,4.123558,45 to 54 years,"$30,000 and over",354090.0,5.549114,0.03753565
2016,6,Province 9,Fourth quintile,"Water, fuel and electricity for principal accommodation",C892,3319.0,3.521007,45 to 54 years,"$35,000 and over",348420.0,5.542103,0.00952586
2016,6,Province 9,Fourth quintile,Other accommodation,C893,2286.0,3.359076,45 to 54 years,"$40,000 and over",341860.0,5.533848,0.00668695
2016,6,Province 9,Fourth quintile,Household operations,C894,6147.0,3.788663,45 to 54 years,"$45,000 and over",334220.0,5.524032,0.01839208
2016,6,Province 9,Fourth quintile,Communications,C895,3087.0,3.489537,45 to 54 years,"$50,000 and over",325570.0,5.512644,0.00948183
2016,6,Province 9,Fourth quintile,Household furnishings and equipment,C896,2714.0,3.43361,45 to 54 years,"$60,000 and over",305480.0,5.484983,0.00888438
2016,6,Province 9,Fourth quintile,Household furnishings,C897,1090.0,3.037426,45 to 54 years,"$70,000 and over",282860.0,5.451572,0.0038535
2016,6,Province 9,Fourth quintile,Household equipment,C898,1493.0,3.17406,45 to 54 years,"$75,000 and over",270940.0,5.432873,0.00551045
2016,6,Province 9,Fourth quintile,Household appliances,C899,612.0,2.786751,45 to 54 years,"$80,000 and over",258650.0,5.412712,0.00236613
2016,6,Province 9,Fourth quintile,Clothing and accessories,C900,4689.0,3.67108,45 to 54 years,"$90,000 and over",233280.0,5.367878,0.02010031
2016,6,Province 9,Fourth quintile,Transportation,C901,17278.0,4.237493,45 to 54 years,Median total income,108820.0,5.036709,0.15877596
2016,6,Province 9,Highest quintile,Total expenditure,C902,195631.0,5.291438,55 to 64 years,All income groups,418680.0,5.621882,0.46725662
2016,6,Province 9,Highest quintile,Food purchased from stores,C903,9634.0,3.983807,55 to 64 years,"Under $10,000",3510.0,3.545307,2.74472934
2016,6,Province 9,Highest quintile,Food purchased from restaurants,C904,4092.0,3.611936,55 to 64 years,"$10,000 and over",415170.0,5.618226,0.0098562
2016,6,Province 9,Highest quintile,Shelter,C905,30531.0,4.484741,55 to 64 years,"$15,000 and over",412350.0,5.615266,0.07404147
2016,6,Province 9,Highest quintile,Principal accommodation,C906,24698.0,4.392662,55 to 64 years,"$20,000 and over",406260.0,5.608804,0.06079358
2016,6,Province 9,Highest quintile,Rented living quarters,C907,1603.0,3.204934,55 to 64 years,"$25,000 and over",400400.0,5.602494,0.0040035
2016,6,Province 9,Highest quintile,Owned living quarters,C908,19100.0,4.281033,55 to 64 years,"$30,000 and over",393630.0,5.595088,0.04852272
2016,6,Province 9,Highest quintile,"Water, fuel and electricity for principal accommodation",C909,3995.0,3.601517,55 to 64 years,"$35,000 and over",385420.0,5.585934,0.01036532
2016,6,Province 9,Highest quintile,Other accommodation,C910,5834.0,3.765966,55 to 64 years,"$40,000 and over",375480.0,5.574587,0.01553745
2016,6,Province 9,Highest quintile,Household operations,C911,9037.0,3.956024,55 to 64 years,"$45,000 and over",363460.0,5.560457,0.02486381
2016,6,Province 9,Highest quintile,Communications,C912,3652.0,3.562531,55 to 64 years,"$50,000 and over",349710.0,5.543708,0.01044294
2016,6,Province 9,Highest quintile,Household furnishings and equipment,C913,5028.0,3.701395,55 to 64 years,"$60,000 and over",319450.0,5.504403,0.01573955
2016,6,Province 9,Highest quintile,Household furnishings,C914,2197.0,3.34183,55 to 64 years,"$70,000 and over",286180.0,5.456639,0.00767699
2016,6,Province 9,Highest quintile,Household equipment,C915,2580.0,3.41162,55 to 64 years,"$75,000 and over",269390.0,5.430381,0.00957719
2016,6,Province 9,Highest quintile,Household appliances,C916,1045.0,3.019116,55 to 64 years,"$80,000 and over",252210.0,5.401762,0.00414337
2016,6,Province 9,Highest quintile,Clothing and accessories,C917,6782.0,3.831358,55 to 64 years,"$90,000 and over",219100.0,5.340642,0.0309539
2016,6,Province 9,Highest quintile,Transportation,C918,24549.0,4.390034,55 to 64 years,Median total income,93060.0,4.968763,0.26379755
2017,7,Province 1,All quintiles,Total expenditure,C1,86479.0,4.936911,Total all ages,All income groups,8582740.0,6.933626,0.01007592
2017,7,Province 1,All quintiles,Household operations,C10,4709.0,3.672929,Total all ages,"$45,000 and over",7105940.0,6.851622,0.00066269
2017,7,Province 1,Highest quintile,Household appliances,C100,920.0,2.963788,55 to 64 years,"$80,000 and over",1197840.0,6.078399,0.00076805
2017,7,Province 1,Highest quintile,Clothing and accessories,C101,6333.0,3.801609,55 to 64 years,"$90,000 and over",1081370.0,6.033974,0.00585646
2017,7,Province 1,Highest quintile,Transportation,C102,22380.0,4.34986,55 to 64 years,Median total income,106350.0,5.026737,0.21043724
2017,7,Province 1,All quintiles,Communications,C11,2404.0,3.380934,Total all ages,"$50,000 and over",6815040.0,6.833468,0.00035275
2017,7,Province 1,All quintiles,Household furnishings and equipment,C12,2271.0,3.356217,Total all ages,"$60,000 and over",6223600.0,6.794042,0.0003649
2017,7,Province 1,All quintiles,Household furnishings,C13,973.0,2.988113,Total all ages,"$70,000 and over",5623520.0,6.750008,0.00017302
2017,7,Province 1,All quintiles,Household equipment,C14,1140.0,3.056905,Total all ages,"$75,000 and over",5325510.0,6.726361,0.00021406
2017,7,Province 1,All quintiles,Household appliances,C15,533.0,2.726727,Total all ages,"$80,000 and over",5030620.0,6.701622,0.00010595
2017,7,Province 1,All quintiles,Clothing and accessories,C16,3453.0,3.538197,Total all ages,"$90,000 and over",4456470.0,6.648991,0.00077483
2017,7,Province 1,All quintiles,Transportation,C17,12721.0,4.104521,Total all ages,Median total income,92990.0,4.968436,0.13679966
2017,7,Province 1,Lowest quintile,Total expenditure,C18,35113.0,4.545468,0 to 24 years,All income groups,122880.0,5.089481,0.28575033
